1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	85
15	448
16	748
17	996
18	1138
19	1349
20	1582
21	1660
22	1970
23	2039
24	2139
25	2279
26	2457
27	2547
28	2597
29	2752
30	2739
31	2765
32	2712
33	2670
34	2667
35	2796
36	2714
37	2712
38	2542
39	2493
40	2420
41	2347
42	2217
43	2205
44	2154
45	2093
46	2035
47	1865
48	1868
49	1862
50	1823
51	1834
52	1682
53	1746
54	1629
55	1587
56	1552
57	1552
58	1486
59	1495
60	1399
61	1381
62	1252
63	1297
64	1332
65	1288
66	1262
67	1241
68	1240
69	1149
70	1131
71	1134
72	1097
73	1022
74	1002
75	1021
76	970
77	971
78	961
79	902
80	896
81	895
82	898
83	893
84	857
85	786
86	742
87	824
88	783
89	699
90	681
91	716
92	663
93	718
94	726
95	632
96	651
97	665
98	635
99	664
100	683
101	657
102	626
103	624
104	620
105	646
106	529
107	563
108	530
109	568
110	499
111	489
112	483
113	484
114	451
115	488
116	494
117	460
118	477
119	469
120	515
121	504
122	488
123	493
124	478
125	472
126	454
127	457
128	426
129	393
130	400
131	347
132	359
133	314
134	335
135	336
136	320
137	324
138	340
139	334
140	405
141	378
142	435
143	413
144	424
145	397
146	411
147	430
148	410
149	421
150	381
151	325
152	330
153	301
154	281
155	238
156	236
157	233
158	213
159	180
160	169
161	198
162	176
163	178
164	189
165	145
166	166
167	151
168	178
169	138
170	175
171	166
172	159
173	143
174	140
175	168
176	122
177	153
178	158
179	138
180	158
181	144
182	139
183	122
184	134
185	141
186	113
187	145
188	146
189	128
190	125
191	129
192	128
193	112
194	126
195	116
196	113
197	120
198	141
199	112
200	121
201	125
202	112
203	106
204	117
205	127
206	123
207	135
208	107
209	113
210	121
211	108
212	102
213	101
214	120
215	114
216	115
217	108
218	99
219	98
220	84
221	91
222	88
223	85
224	96
225	106
226	87
227	83
228	104
229	100
230	102
231	131
232	103
233	109
234	101
235	124
236	137
237	121
238	148
239	145
240	160
241	168
242	175
243	171
244	183
245	190
246	174
247	208
248	204
249	198
250	191
251	160
252	198
253	161
254	172
255	144
256	111
257	120
258	96
259	83
260	98
261	63
262	89
263	69
264	78
265	45
266	69
267	61
